"","Australian grapevine viroid--evidence for extensive recombination between viroids."," ","","","","1990-04-11T00:00:00Z","","fla"
"","Apple peel syndrome in sibs."," ","","","","1989-01-01T00:00:00Z","","fla"
"","[A bladder-prostate model on which to practice using transurethral resection instruments (author's t"," ","","","","1977-11-15T00:00:00Z","","fla"
"","[Vitamin biosynthesis by germinating seeds at low temperature and in overmoistened soil]."," ","","","","1975-12-09T00:00:00Z","","fla"
"","Detection of pome fruit viroids by enzymatic cDNA amplification."," ","","","","1990-12-09T00:00:00Z","","fla"
"","Dietary fiber and total enteral nutrition: fermentative assessment of five fiber supplements."," ","","","","1991-08-28T00:00:00Z","","fla"
"","Dislodgeable azinphosmethyl residues from air blast spraying of apple foliage in Ohio."," ","","","","1975-09-12T00:00:00Z","","fla"
"","High-pressure liquid chromatographic method for the determination of patulin in apple butter."," ","","","","1975-07-01T00:00:00Z","","fla"
"","[Examination of the apple malic enzyme]."," ","","","","1978-07-18T00:00:00Z","","fla"
"","[Investigations about cause of specific replant disease of fruit trees. VI. Proof of actinomycetes i"," ","","","","1977-10-18T00:00:00Z","","fla"
"","Large volumes of apple juice preoperatively do not affect gastric pH and volume in children."," ","","","","1990-01-12T00:00:00Z","","fla"
"","Trimming as a means of removing patulin from fungus-rotted apples."," ","","","","1975-09-01T00:00:00Z","","fla"
"","Antiviral effect of commercial juices and beverages."," ","","","","1978-06-12T00:00:00Z","","fla"
"","The degree of enamel erosion by five different kinds of fruit."," ","","","","1989-12-30T00:00:00Z","","fla"
"","Fermentation of dietary fibre in the intestinal tract: comparison between man and rat."," ","","","","1986-05-01T00:00:00Z","","fla"
"","The effect of dietary fiber on the postprandial serum vitamin A concentration in man."," ","","","","1979-09-10T00:00:00Z","","fla"
"","[Product of the month: a bibliographic database with optional formatting capability]."," ","","","","1992-05-26T00:00:00Z","","fla"
"","Methionine metabolism in apple tissue."," ","","","","1977-12-15T00:00:00Z","","fla"
"","Oesophageal choke in an African elephant."," ","","","","1992-12-05T00:00:00Z","","fla"
"","[Apple-peel syndrome. A clinical case report and therapeutic considerations]."," ","","","","1989-07-20T00:00:00Z","","fla"
"","Toxicity of potassium cyanide added to fresh fruit and juice."," ","","","","1991-10-16T00:00:00Z","","fla"
"","Rapid determination of DDT and related compounds in soils via carbon skeleton gas chromatography-mas"," ","","","","1979-10-19T00:00:00Z","","fla"
"","[Hygienic significance of patulin in food. 2. Occurrence of patulin in fruit and vegetables]."," ","","","","1979-09-20T00:00:00Z","","fla"
"","Polygalacturonase activity of Penicillum sp 7/4B/EI 1 mutant grown on some by-products of food indus"," ","","","","1976-04-15T00:00:00Z","","fla"
"","[Psychopathologic manifestations of oral administration of endemic nightshade plants]."," ","","","","1991-11-01T00:00:00Z","","fla"
"","Bicarbonate inhibition of Saccharomyces cerevisiae and Hansenula wingei growth in apple juice."," ","","","","1989-02-15T00:00:00Z","","fla"
"","[Apple II E microcomputer analysis of potentials related to an event: preliminary applications in We"," ","","","","1990-04-05T00:00:00Z","","fla"
"","Establishing a communications link between two different, incompatible, personal computers: with pra"," ","","","","1985-05-15T00:00:00Z","","fla"
"","Determination of norethindrone stability on red delicious apples."," ","","","","1990-08-01T00:00:00Z","","fla"
"","Apple four in human blood coagulation factor XI mediates dimer formation."," ","","","","1992-05-19T00:00:00Z","","fla"
"","Influence of some processing methods on the quality of apple slices: II-Cultivar Melrose."," ","","","","1977-06-01T00:00:00Z","","fla"
"","Magnetic resonance imaging simulator: a teaching tool for radiology."," ","","","","1990-11-08T00:00:00Z","","fla"
"","Colonic response to dietary fibre from carrot, cabbage, apple, bran."," ","","","","1978-01-07T00:00:00Z","","fla"
"","[Detection of fruit juice adulteration in apple and pear juice]."," ","","","","1989-02-15T00:00:00Z","","fla"
"","The use of computer-aided learning for teaching parasite life cycles."," ","","","","1990-08-15T00:00:00Z","","fla"
"","Basophil histamine release in patients with birch pollen hypersensitivity with and without allergic "," ","","","","1992-12-22T00:00:00Z","","fla"
"","In vitro demineralization of enamel by orange juice, apple juice, Pepsi Cola and Diet Pepsi Cola."," ","","","","1990-12-15T00:00:00Z","","fla"
"","[Apple peel small bowel. Report of two cases of a peculiar type of small bowel atresia (author's tra"," ","","","","1979-09-01T00:00:00Z","","fla"
"","[Upper jejunal atresia: treatment using jejunal resection, duodenal modeling and duodeno-jejunal or "," ","","","","1989-12-31T00:00:00Z","","fla"
"","Desk-top publishing using IBM-compatible computers."," ","","","","1991-01-15T00:00:00Z","","fla"
"","Urinary calcium and calcium balance in young women affected by high protein diet of soy protein isol"," ","","","","1990-04-01T00:00:00Z","","fla"
"","[Manchincel poisoning complicated by streptococcal pharyngitis and impetigo]."," ","","","","1991-12-30T00:00:00Z","","fla"
"","Gas-liquid chromatographic analysis of ethephon and fenoprop residues in apples and their decline be"," ","","","","1976-05-01T00:00:00Z","","fla"
"","Photographic assessment of the antiplaque properties of sanguinarine and chlorhexidine."," ","","","","1988-02-15T00:00:00Z","","fla"
"","Nucleotide sequence analysis of Adh genes estimates the time of geographic isolation of the Bogota p"," ","","","","1991-07-15T00:00:00Z","","fla"
"","[Orbita teratoma in a new-born (author's transl)]."," ","","","","1975-01-01T00:00:00Z","","fla"
"","[The energetic utilization of sugar beets, dried chips, cane sugar and apple pectin by growing swine"," ","","","","1991-01-01T00:00:00Z","","fla"
"","Stability of methadone in four vehicles for oral administration."," ","","","","1991-06-01T00:00:00Z","","fla"
"","Oral midazolam preanesthetic medication in pediatric outpatients."," ","","","","1990-11-15T00:00:00Z","","fla"
"","Ligand-exchange ion chromatographic determination of malic acid enantiomers in apple juice with phot"," ","","","","1991-11-01T00:00:00Z","","fla"
"","A curriculum database with boolean natural-language searching in HyperCard."," ","","","","1992-10-15T00:00:00Z","","fla"
"","Rapid method for the simultaneous GC quantitation of acids and sugars in fruits and vegetables."," ","","","","1992-12-05T00:00:00Z","","fla"
"","Agenesis of the dorsal mesentery without jejunoilial atresia ("apple peel small bowel")."," ","","","","1975-04-15T00:00:00Z","","fla"
"","Determination of trace elements in standard reference materials by the ko-standardization method."," ","","","","1990-10-31T00:00:00Z","","fla"
"","Radial and longitudinal asymmetry of human pharyngeal pressures during swallowing."," ","","","","1991-12-25T00:00:00Z","","fla"
"","[A comparison of oral- and intramuscular-preoperative administration of ranitidine in children]."," ","","","","1990-07-07T00:00:00Z","","fla"
"","Jejunal atresia with "apple peel" deformity: report of one case."," ","","","","1991-05-10T00:00:00Z","","fla"
"","A super-secondary structure predicted to be common to several alpha-1,4-D-glucan-cleaving enzymes."," ","","","","1989-04-01T00:00:00Z","","fla"
"","Elevated esterase activity in resistant tufted apple bud moth, Platynota idaeusalis (Walker) (Lepido"," ","","","","1991-11-22T00:00:00Z","","fla"
"","Cylic peptides. I. Synthesis of AM-toxin analog containing O-methyl-l-tyrosine."," ","","","","1977-06-15T00:00:00Z","","fla"
"","Cyclopropanecarboxylic acid: chain elongation to omega-cyclopropyl fatty acids by mammals and plants"," ","","","","1978-02-03T00:00:00Z","","fla"
"","Fermentability of various fiber sources by human fecal bacteria in vitro."," ","","","","1991-06-30T00:00:00Z","","fla"
"","The nucleotide sequence of apple stem grooving capillovirus genome."," ","","","","1992-11-22T00:00:00Z","","fla"
"","Hypocholesterolemic action of dietary fiber unrelated to fecal bulking effect."," ","","","","1979-12-15T00:00:00Z","","fla"
"","Cyclic peptides. II. Synthesis of AM-Toxin I."," ","","","","1977-10-15T00:00:00Z","","fla"
"","Antioxidant and antitranspirant protection of apple foliage against ozone injury."," ","","","","1976-03-19T00:00:00Z","","fla"
"","Scar skin and dapple apple viroids are seed-borne and persistent in infected apple trees."," ","","","","1991-06-01T00:00:00Z","","fla"
"","Promotion of apple tree growth and fruit production by the EBW-4 strain of Bacillus subtilis in appl"," ","","","","1992-12-26T00:00:00Z","","fla"
"","[Life styles and blood pressure: the protective effect of apple-eating habits on high blood pressure"," ","","","","1990-12-01T00:00:00Z","","fla"
"","Magnesium and manganese uptake, accumulation and regulation by a terrestrial isopod, Porcellio spini"," ","","","","1989-10-15T00:00:00Z","","fla"
"","Hydrolysis of plant cuticle by plant pathogens. Properties of cutinase I, cutinase II, and a nonspec"," ","","","","1975-07-01T00:00:00Z","","fla"
"","Food sensitivity reported by patients with asthma and hay fever. A relationship between food sensiti"," ","","","","1978-08-01T00:00:00Z","","fla"
"","A computer program for microplate reader interface and analysis of kinetic, microclot lysis assays."," ","","","","1991-10-15T00:00:00Z","","fla"
"","The effect of storage of canned juices on content of the metals Fe, Cu, Zn, Pb, Sn, Al, Cd, Sb and N"," ","","","","1990-05-02T00:00:00Z","","fla"
"","An approach to the teaching of host/parasite population modelling."," ","","","","1989-07-15T00:00:00Z","","fla"
"","Development of a computerized system for simultaneous visual discrimination in rats."," ","","","","1992-04-10T00:00:00Z","","fla"
"","[Apple Peel syndrome: an uncommon form of intestinal atresia (author's transl)]."," ","","","","1979-08-01T00:00:00Z","","fla"
"","[Clinical evaluation of intestinal absorption and use of potassium iodide in order to increase effec"," ","","","","1991-07-15T00:00:00Z","","fla"
"","[The Apple II e microcomputer as a databank for registering special donors]."," ","","","","1989-01-04T00:00:00Z","","fla"
"","[The quantitative analysis of the mycotoxin patulin in fruit juices by high-pressure liquid or thin-"," ","","","","1978-11-21T00:00:00Z","","fla"
"","[The effect of iron concentration on pectin decomposition by Aspergillus niger and Aspergillus awamo"," ","","","","1975-12-09T00:00:00Z","","fla"
"","A simple "expert system" for morphometric evaluation of cells in pleural effusions."," ","","","","1989-11-24T00:00:00Z","","fla"
"","Free molecular biological software available from the EMBL file server."," ","","","","1990-04-01T00:00:00Z","","fla"
"","Reexamination of tetradecenyl acetates in oak leaf roller sex pheromone and in plants."," ","","","","1977-01-07T00:00:00Z","","fla"
"","MacPROT: a set of BASIC programs for protein structure analysis."," ","","","","1990-02-28T00:00:00Z","","fla"
"","The effect of dimethyldicarbonate on vegetative growth and ascospores of Byssochlamys fulva suspende"," ","","","","1989-05-15T00:00:00Z","","fla"
"","[Relationship between anatomical structure and metabolism of plant tissues. I. Differences between t"," ","","","","1979-03-19T00:00:00Z","","fla"
"","[Determination and the hygienic-toxicologic significance of patulin in fruit and fruit products]."," ","","","","1979-09-20T00:00:00Z","","fla"
"","The effects of a pesticide program on non-target epiphytic microbial populations of apple leaves."," ","","","","1978-09-18T00:00:00Z","","fla"
"","Malacoplakia of the ureter."," ","","","","1979-11-15T00:00:00Z","","fla"
"","[Electronic data processing data bank for vascular surgery as a multiple site system with network co"," ","","","","1991-12-28T00:00:00Z","","fla"
"","Vitamin C value of fruit mixture containing fresh orange juice."," ","","","","1978-11-29T00:00:00Z","","fla"
"","[Apple peel small bowel: surgical correction and post-operative treatment]."," ","","","","1989-12-15T00:00:00Z","","fla"
"","[The influence of different fiber types on the fecal nitrogen excretion and the content of volatile "," ","","","","1988-10-01T00:00:00Z","","fla"
"","Insect-control chemicals from plants. III. Toxic lignans from Libocedrus bidwillii."," ","","","","1976-03-23T00:00:00Z","","fla"
"","Multimedia for clinical education in myocardial perfusion imaging."," ","","","","1992-12-30T00:00:00Z","","fla"
"","Determination of patulin by capillary gas chromatography of the heptafluorobutyrate derivative."," ","","","","1991-02-01T00:00:00Z","","fla"
"","Expression of human blood coagulation factor XI: characterization of the defect in factor XI type II"," ","","","","1992-03-15T00:00:00Z","","fla"
"","Does 360 ml of apple juice ingested before elective surgery worsen gastric volume and acidity in pat"," ","","","","1991-09-01T00:00:00Z","","fla"
"","[Nursing procedures for cynomolgus monkey infants (author's transl)]."," ","","","","1976-04-12T00:00:00Z","","fla"
"","[The effect of pectin and cellulose on the metabolism of lipids and complex carbohydrates under expe"," ","","","","1976-07-10T00:00:00Z","","fla"
"","[Evaluation of a pectin with a low degree of esterification as a prophylactic agent in lead poisonin"," ","","","","1979-01-27T00:00:00Z","","fla"
"","[Medical application of computers in obstetrics and gynecology education]."," ","","","","1990-08-22T00:00:00Z","","fla"
"","Evidence for translation of apple stem grooving capillovirus genomic RNA."," ","","","","1992-05-01T00:00:00Z","","fla"
"","Hypermedia in biomedical education: a case study."," ","","","","1992-04-09T00:00:00Z","","fla"
"","An investigation of somatic anxiety and intelligence in children using the Kaufman-ABC and an Apple "," ","","","","1990-04-23T00:00:00Z","","fla"
"","The influence of oral tryptophan on cortical evoked responses in normals and schizophrenics."," ","","","","1979-06-16T00:00:00Z","","fla"
"","The effect of a high consumption of apples or grapes on dental caries and periodontal disease in hum"," ","","","","1989-12-15T00:00:00Z","","fla"
"","Changes in starch content and amylase zymograms during storage of Golden Delicious and Cox's Orange "," ","","","","1978-04-18T00:00:00Z","","fla"
"","Computer-aided manipulation of photographs for leg lengthening."," ","","","","1990-01-04T00:00:00Z","","fla"
"","Fluorescence detection and determination of patulin by thin-layer chromatography of its aniline imin"," ","","","","1979-01-15T00:00:00Z","","fla"
"","Vomifoliol 9-O-beta-D-glucopyranosyl-4-O-beta-D-xylopyranosyl-6-O-beta-D- glucopyranoside: a trisacc"," ","","","","1992-03-09T00:00:00Z","","fla"
"","Determination of daminozide in apples by gas chromatography/chemical ionization mass spectrometry."," ","","","","1989-11-11T00:00:00Z","","fla"
"","Identification by n.m.r. spectroscopy of oligosaccharides obtained by treatment of the hairy regions"," ","","","","1990-09-30T00:00:00Z","","fla"
"","Simultaneous correction of biliary atresia and small bowel atresia in the neonate."," ","","","","1992-12-15T00:00:00Z","","fla"
"","Efficacy, duration, and absorption of a paediatric oral liquid preparation of ranitidine hydrochlori"," ","","","","1992-10-17T00:00:00Z","","fla"
"","[Patulin in foods of vegetable origin I. Pomaceous fruit and products made out of it (author's trans"," ","","","","1976-08-10T00:00:00Z","","fla"
"","MacSECPROT: two programs in BASIC to evaluate protein secondary structure."," ","","","","1989-12-23T00:00:00Z","","fla"
"","[Zenker's diverticulum]."," ","","","","1989-12-10T00:00:00Z","","fla"
"","[Confirmatory reactions for the identification of patulin in apple juice by thin layer chromatograph"," ","","","","1978-08-10T00:00:00Z","","fla"
"","Duodenojejunal atresia with "apple-peel" small bowel. A distinct form of intestinal atresia."," ","","","","1976-03-02T00:00:00Z","","fla"
"","A visual interface to computer programs for linkage analysis."," ","","","","1990-06-09T00:00:00Z","","fla"
"","Computer software for development and simulation of compartmental models of neurons."," ","","","","1989-04-01T00:00:00Z","","fla"
"","Researcher's Workbench."," ","","","","1991-04-15T00:00:00Z","","fla"
"","Children's communicative abilities revisited: verbal versus perceptual disambiguating strategies in "," ","","","","1991-02-15T00:00:00Z","","fla"
"","Personnel safety and foliage residue in an orchard spray program using azinphosmethyl and captan."," ","","","","1978-05-29T00:00:00Z","","fla"
"","Microcomputer based analysis of nystagmus eye movement."," ","","","","1990-04-15T00:00:00Z","","fla"
"","Use of activated charcoal for the removal of patulin from cider."," ","","","","1976-09-30T00:00:00Z","","fla"
"","Effect of enamel solubility reducing agents on erosion in the rat."," ","","","","1975-04-26T00:00:00Z","","fla"
"","Use of a tissue sectioner to expose internal structures of biological samples for scanning electron "," ","","","","1976-09-30T00:00:00Z","","fla"
"","Correlation of virulence with secretion in vitro of three wall-degrading enzymes in isolates of Scle"," ","","","","1975-09-10T00:00:00Z","","fla"
"","Excretion, accumulation and site of synthesis of urea in the snail Pila globosa during active and do"," ","","","","1979-08-20T00:00:00Z","","fla"
"","An Apple IIE microcomputer program for multiple non-independent comparisons by the Scheffe's test."," ","","","","1989-08-01T00:00:00Z","","fla"
"","Cloning of a large gene cluster involved in Erwinia amylovora CFBP1430 virulence."," ","","","","1990-05-12T00:00:00Z","","fla"
"","Characterization and sequencing of the active site of 1-aminocyclopropane-1-carboxylate synthase."," ","","","","1990-10-15T00:00:00Z","","fla"
"","Effect of wheat bran and pectin on the absorption and retention of phosphorus, calcium, magnesium an"," ","","","","1985-09-14T00:00:00Z","","fla"
"","Apple Macintosh programs for nucleic and protein sequence analyses."," ","","","","1988-03-11T00:00:00Z","","fla"
"","A computerized method for measurement and analysis of blood pressure in small animals."," ","","","","1992-07-01T00:00:00Z","","fla"
"","Duodenal and jejunal atresia with agenesis of the dorsal mesentery: "apple peel" small bowel."," ","","","","1979-05-01T00:00:00Z","","fla"
"","MacT: Apple Macintosh programs for constructing phylogenetic trees."," ","","","","1992-12-20T00:00:00Z","","fla"
"","The rapid detection of Acanthamoeba in paraffin-embedded sections of corneal tissue with calcofluor "," ","","","","1987-10-15T00:00:00Z","","fla"
"","High fruit consumption and the periodontal status of farm workers."," ","","","","1992-08-30T00:00:00Z","","fla"
"","Influence of the substituents of the carboxyl groups and of the rhamnose content on the solution pro"," ","","","","1991-04-15T00:00:00Z","","fla"
"","Baking stability of acesulfame K."," ","","","","1992-05-10T00:00:00Z","","fla"
"","Stability of patulin to sulfur dioxide and to yeast fermentation."," ","","","","1977-01-15T00:00:00Z","","fla"
"","[The selective participation of brain-specific non-histone proteins of chromatin Np-3,5 during the r"," ","","","","1991-02-01T00:00:00Z","","fla"
"","[Correlation of the x-ray morphology with the histopathological staging and grading of colorectal ca"," ","","","","1991-01-05T00:00:00Z","","fla"
"","Computer-aided cell colony counting."," ","","","","1991-06-15T00:00:00Z","","fla"
"","Effects of dietary fibre and tannins from apple pulp on the composition of faeces in rats."," ","","","","1992-05-11T00:00:00Z","","fla"
"","Digital dental image processing of alveolar bone: Macintosh II personal computer software."," ","","","","1992-08-20T00:00:00Z","","fla"
"","Duration and frequency characteristics of tracheoesophageal speech."," ","","","","1989-12-30T00:00:00Z","","fla"
"","Homogeneity and evaluation of the new NIST leaf certified reference materials."," ","","","","1990-10-31T00:00:00Z","","fla"
"","Oral midazolam in children: effect of time and adjunctive therapy."," ","","","","1992-07-15T00:00:00Z","","fla"
"","Microbiological assay of patulin, using Bacillus megaterium."," ","","","","1975-05-01T00:00:00Z","","fla"
"","Measurement of tumor resection volumes from computerized images. Technical note."," ","","","","1992-07-10T00:00:00Z","","fla"
"","A mechanics model of the compression of cells with finite initial contact area."," ","","","","1990-05-01T00:00:00Z","","fla"
"","The use of Apple Macintosh computers and Hypercard in teaching physiology laboratories."," ","","","","1992-12-15T00:00:00Z","","fla"
"","Primary anastomosis in apple-peel bowel syndrome."," ","","","","1991-06-01T00:00:00Z","","fla"
"","The influence of chemical and diffusive exchange on water proton transverse relaxation in plant tiss"," ","","","","1990-06-15T00:00:00Z","","fla"
"","Computerized system for the follow-up of patients with heart valve replacements."," ","","","","1985-04-30T00:00:00Z","","fla"
"","The use of a multimodal image, the apple technique, to facilitate clinical hypnosis: a brief communi"," ","","","","1991-01-14T00:00:00Z","","fla"
"","[Application of "subjective gustometry and olfactometry" for determination of reaction kinetics duri"," ","","","","1976-08-10T00:00:00Z","","fla"
"","Harpin, elicitor of the hypersensitive response produced by the plant pathogen Erwinia amylovora."," ","","","","1992-07-03T00:00:00Z","","fla"
"","[Analytic study of juices obtained by pressure, by cold extraction and warm extraction (the DDS syst"," ","","","","1978-11-10T00:00:00Z","","fla"
"","[The importance of software for the planning and adjusting of dosage. Application with aminoglycosid"," ","","","","1989-09-27T00:00:00Z","","fla"
"","An improved sequence handling package that runs on the Apple Macintosh."," ","","","","1990-10-03T00:00:00Z","","fla"
"","Purification and characterization of 1-aminocyclopropane-1-carboxylate oxidase from apple fruit."," ","","","","1992-10-15T00:00:00Z","","fla"
"","Patterns of postcibal gastroesophageal reflux in symptomatic infants."," ","","","","1979-12-10T00:00:00Z","","fla"
"","[Proof of soil sickness in growing apple plantations (author's transl)]."," ","","","","1976-04-01T00:00:00Z","","fla"
"","A set of Macintosh computer programs for the design and analysis of synthetic genes."," ","","","","1989-07-28T00:00:00Z","","fla"
"","Development of standards of care--the US experience."," ","","","","1991-03-23T00:00:00Z","","fla"
"","Acceptability of three convenience chicken products."," ","","","","1976-02-18T00:00:00Z","","fla"
"","[The Wyburn-Mason syndrome (author's transl)]."," ","","","","1976-06-25T00:00:00Z","","fla"
"","Microcomputer programs for prediction and comparative evaluation of protein secondary structure from"," ","","","","1985-08-30T00:00:00Z","","fla"
"","[Intracerebral hemorrhage related with cerebral amyloid angiopathy]."," ","","","","1990-12-15T00:00:00Z","","fla"
"","Hypertext-based enhancement of medical and dental undergraduate learning."," ","","","","1990-09-15T00:00:00Z","","fla"
"","[Hardware for graphics systems]."," ","","","","1991-02-06T00:00:00Z","","fla"
"","[The assessment of the action of pharmacological agents based on a new computer program for analysin"," ","","","","1990-03-20T00:00:00Z","","fla"
"","Oesophageal cancer and alcohol consumption; importance of type of beverage."," ","","","","1979-04-15T00:00:00Z","","fla"
"","A high-resolution networked computer system for radiologic instruction of medical students."," ","","","","1991-11-01T00:00:00Z","","fla"
"","Searching for and predicting the activity of sites for DNA binding proteins: compilation and analysi"," ","","","","1990-09-11T00:00:00Z","","fla"
"","[Flavonol glycosides of apples (Malus silvestris Mill.). 10. Phenolics of fruits (author's transl)]."," ","","","","1978-02-24T00:00:00Z","","fla"
"","Color modulation of Doppler spectra with the use of a personal computer."," ","","","","1991-12-01T00:00:00Z","","fla"
"","MacCueSee: a quality control program for the Macintosh computer."," ","","","","1991-07-22T00:00:00Z","","fla"
"","Cyclic peptides. V. Synthesis of AM-toxin II and its analog."," ","","","","1978-07-15T00:00:00Z","","fla"
"","cDNA cloning and analysis of RNA 2 of a Prunus stem pitting isolate of tomato ringspot virus."," ","","","","1991-10-16T00:00:00Z","","fla"
"","Selective participation of brain-specific nonhistone Np-3.5 proteins of chromatin in the processes o"," ","","","","1992-10-19T00:00:00Z","","fla"
"","Detection of Chlamydia in postmortal formalin-fixed tissue."," ","","","","1989-01-15T00:00:00Z","","fla"
"","[Diminution of blood and hepatic cholesterol induced by an apple-supplemented diet in the hamster. T"," ","","","","1979-09-28T00:00:00Z","","fla"
"","Genetic transformation of the plant pathogens Phytophthora capsici and Phytophthora parasitica."," ","","","","1991-08-11T00:00:00Z","","fla"
"","The UK Human Genome Mapping Project online computing service."," ","","","","1992-04-01T00:00:00Z","","fla"
"","Migration of mineral hydrocarbons into foods. 1. Polystyrene containers for hot and cold beverages."," ","","","","1991-11-26T00:00:00Z","","fla"
"","Application of a modified computer algorithm in determining potential antigenic determinants associa"," ","","","","1985-12-15T00:00:00Z","","fla"
"","Relation between food preference and food-elicited vocalizations in golden lion tamarins (Leontopith"," ","","","","1992-06-20T00:00:00Z","","fla"
"","Recombinant human GM-CSF significantly enhances the cytostatic activity of cell cycle specific anti-"," ","","","","1991-03-25T00:00:00Z","","fla"
"","[Research and application of SUPER-1 intellectural instrument used in physiology laboratory]."," ","","","","1991-03-10T00:00:00Z","","fla"
"","Use of image analysis to quantitate changes in form of mitochondrial DNA after x-irradiation."," ","","","","1989-11-07T00:00:00Z","","fla"
"","Immediate reactions to fruits and vegetables."," ","","","","1977-04-14T00:00:00Z","","fla"
"","Diet-induced changes in subcutaneous adipose tissue blood flow in man: effect of beta-adrenoceptor i"," ","","","","1990-06-09T00:00:00Z","","fla"
"","[Amyloid in articular cartilage--a new type of amyloid?]."," ","","","","1992-08-28T00:00:00Z","","fla"
"","Peer perceptions of adolescent health behaviors."," ","","","","1992-08-09T00:00:00Z","","fla"
"","Apple-fruit xyloglucans: a comparative study of enzyme digests of whole cell walls and of alkali-ext"," ","","","","1992-08-03T00:00:00Z","","fla"
"","Use of monoclonal antibodies for the identification of different antigenic domains in apple chloroti"," ","","","","1990-08-15T00:00:00Z","","fla"
"","[The establishment of hemorheological data base and its applications]."," ","","","","1990-09-01T00:00:00Z","","fla"
"","Production and use of monoclonal antibodies for the detection of apple chlorotic leaf spot virus."," ","","","","1989-08-28T00:00:00Z","","fla"
"","Adaptive computer program for determination of absorption profiles by numerical deconvolution: appli"," ","","","","1992-08-30T00:00:00Z","","fla"
